#bank
id;name;phone;email;address
149;149;149;149;0;2025-11-11 11:11:11;2025-11-11 11:11:22
150;150;150;150;0;2025-11-11 11:11:11;2025-11-11 11:11:22
#credit_contract
id;interest;cash_account_id;amount_of_money;approve;opening_date;closing_date
1;1;1;1;0;2025-11-11 11:11:11;2025-11-11 11:11:22
2;2;2;2;0;2025-11-11 11:11:11;2025-11-11 11:11:22
3;3;3;3;0;2025-11-11 11:11:11;2025-11-11 11:11:22
4;4;4;4;0;2025-11-11 11:11:11;2025-11-11 11:11:22
5;5;5;5;0;2025-11-11 11:11:11;2025-11-11 11:11:22
6;6;6;6;0;2025-11-11 11:11:11;2025-11-11 11:11:22
7;7;7;7;0;2025-11-11 11:11:11;2025-11-11 11:11:22
8;8;8;8;0;2025-11-11 11:11:11;2025-11-11 11:11:22
9;9;9;9;0;2025-11-11 11:11:11;2025-11-11 11:11:22
10;10;10;10;0;2025-11-11 11:11:11;2025-11-11 11:11:22
11;11;11;11;0;2025-11-11 11:11:11;2025-11-11 11:11:22
12;12;12;12;0;2025-11-11 11:11:11;2025-11-11 11:11:22
13;13;13;13;0;2025-11-11 11:11:11;2025-11-11 11:11:22
14;14;14;14;0;2025-11-11 11:11:11;2025-11-11 11:11:22
15;15;15;15;0;2025-11-11 11:11:11;2025-11-11 11:11:22
16;16;16;16;0;2025-11-11 11:11:11;2025-11-11 11:11:22
17;17;17;17;0;2025-11-11 11:11:11;2025-11-11 11:11:22
18;18;18;18;0;2025-11-11 11:11:11;2025-11-11 11:11:22
19;19;19;19;0;2025-11-11 11:11:11;2025-11-11 11:11:22
20;20;20;20;0;2025-11-11 11:11:11;2025-11-11 11:11:22
21;21;21;21;0;2025-11-11 11:11:11;2025-11-11 11:11:22
22;22;22;22;0;2025-11-11 11:11:11;2025-11-11 11:11:22
23;23;23;23;0;2025-11-11 11:11:11;2025-11-11 11:11:22
24;24;24;24;0;2025-11-11 11:11:11;2025-11-11 11:11:22
25;25;25;25;0;2025-11-11 11:11:11;2025-11-11 11:11:22
26;26;26;26;0;2025-11-11 11:11:11;2025-11-11 11:11:22
27;27;27;27;0;2025-11-11 11:11:11;2025-11-11 11:11:22
28;28;28;28;0;2025-11-11 11:11:11;2025-11-11 11:11:22
29;29;29;29;0;2025-11-11 11:11:11;2025-11-11 11:11:22
30;30;30;30;0;2025-11-11 11:11:11;2025-11-11 11:11:22
31;31;31;31;0;2025-11-11 11:11:11;2025-11-11 11:11:22
32;32;32;32;0;2025-11-11 11:11:11;2025-11-11 11:11:22
33;33;33;33;0;2025-11-11 11:11:11;2025-11-11 11:11:22
34;34;34;34;0;2025-11-11 11:11:11;2025-11-11 11:11:22
35;35;35;35;0;2025-11-11 11:11:11;2025-11-11 11:11:22
36;36;36;36;0;2025-11-11 11:11:11;2025-11-11 11:11:22
37;37;37;37;0;2025-11-11 11:11:11;2025-11-11 11:11:22
38;38;38;38;0;2025-11-11 11:11:11;2025-11-11 11:11:22
39;39;39;39;0;2025-11-11 11:11:11;2025-11-11 11:11:22
40;40;40;40;0;2025-11-11 11:11:11;2025-11-11 11:11:22
41;41;41;41;0;2025-11-11 11:11:11;2025-11-11 11:11:22
42;42;42;42;0;2025-11-11 11:11:11;2025-11-11 11:11:22
43;43;43;43;0;2025-11-11 11:11:11;2025-11-11 11:11:22
44;44;44;44;0;2025-11-11 11:11:11;2025-11-11 11:11:22
45;45;45;45;0;2025-11-11 11:11:11;2025-11-11 11:11:22
46;46;46;46;0;2025-11-11 11:11:11;2025-11-11 11:11:22
47;47;47;47;0;2025-11-11 11:11:11;2025-11-11 11:11:22
48;48;48;48;0;2025-11-11 11:11:11;2025-11-11 11:11:22
49;49;49;49;0;2025-11-11 11:11:11;2025-11-11 11:11:22
50;50;50;50;0;2025-11-11 11:11:11;2025-11-11 11:11:22
51;51;51;51;0;2025-11-11 11:11:11;2025-11-11 11:11:22
52;52;52;52;0;2025-11-11 11:11:11;2025-11-11 11:11:22
53;53;53;53;0;2025-11-11 11:11:11;2025-11-11 11:11:22
54;54;54;54;0;2025-11-11 11:11:11;2025-11-11 11:11:22
55;55;55;55;0;2025-11-11 11:11:11;2025-11-11 11:11:22
56;56;56;56;0;2025-11-11 11:11:11;2025-11-11 11:11:22
57;57;57;57;0;2025-11-11 11:11:11;2025-11-11 11:11:22
58;58;58;58;0;2025-11-11 11:11:11;2025-11-11 11:11:22
59;59;59;59;0;2025-11-11 11:11:11;2025-11-11 11:11:22
60;60;60;60;0;2025-11-11 11:11:11;2025-11-11 11:11:22
61;61;61;61;0;2025-11-11 11:11:11;2025-11-11 11:11:22
62;62;62;62;0;2025-11-11 11:11:11;2025-11-11 11:11:22
63;63;63;63;0;2025-11-11 11:11:11;2025-11-11 11:11:22
64;64;64;64;0;2025-11-11 11:11:11;2025-11-11 11:11:22
65;65;65;65;0;2025-11-11 11:11:11;2025-11-11 11:11:22
66;66;66;66;0;2025-11-11 11:11:11;2025-11-11 11:11:22
67;67;67;67;0;2025-11-11 11:11:11;2025-11-11 11:11:22
68;68;68;68;0;2025-11-11 11:11:11;2025-11-11 11:11:22
69;69;69;69;0;2025-11-11 11:11:11;2025-11-11 11:11:22
70;70;70;70;0;2025-11-11 11:11:11;2025-11-11 11:11:22
71;71;71;71;0;2025-11-11 11:11:11;2025-11-11 11:11:22
72;72;72;72;0;2025-11-11 11:11:11;2025-11-11 11:11:22
73;73;73;73;0;2025-11-11 11:11:11;2025-11-11 11:11:22
74;74;74;74;0;2025-11-11 11:11:11;2025-11-11 11:11:22
75;75;75;75;0;2025-11-11 11:11:11;2025-11-11 11:11:22
76;76;76;76;0;2025-11-11 11:11:11;2025-11-11 11:11:22
77;77;77;77;0;2025-11-11 11:11:11;2025-11-11 11:11:22
78;78;78;78;0;2025-11-11 11:11:11;2025-11-11 11:11:22
79;79;79;79;0;2025-11-11 11:11:11;2025-11-11 11:11:22
80;80;80;80;0;2025-11-11 11:11:11;2025-11-11 11:11:22
81;81;81;81;0;2025-11-11 11:11:11;2025-11-11 11:11:22
82;82;82;82;0;2025-11-11 11:11:11;2025-11-11 11:11:22
83;83;83;83;0;2025-11-11 11:11:11;2025-11-11 11:11:22
84;84;84;84;0;2025-11-11 11:11:11;2025-11-11 11:11:22
85;85;85;85;0;2025-11-11 11:11:11;2025-11-11 11:11:22
86;86;86;86;0;2025-11-11 11:11:11;2025-11-11 11:11:22
87;87;87;87;0;2025-11-11 11:11:11;2025-11-11 11:11:22
88;88;88;88;0;2025-11-11 11:11:11;2025-11-11 11:11:22
89;89;89;89;0;2025-11-11 11:11:11;2025-11-11 11:11:22
90;90;90;90;0;2025-11-11 11:11:11;2025-11-11 11:11:22
91;91;91;91;0;2025-11-11 11:11:11;2025-11-11 11:11:22
92;92;92;92;0;2025-11-11 11:11:11;2025-11-11 11:11:22
93;93;93;93;0;2025-11-11 11:11:11;2025-11-11 11:11:22
94;94;94;94;0;2025-11-11 11:11:11;2025-11-11 11:11:22
95;95;95;95;0;2025-11-11 11:11:11;2025-11-11 11:11:22
96;96;96;96;0;2025-11-11 11:11:11;2025-11-11 11:11:22
97;97;97;97;0;2025-11-11 11:11:11;2025-11-11 11:11:22
98;98;98;98;0;2025-11-11 11:11:11;2025-11-11 11:11:22
99;99;99;99;0;2025-11-11 11:11:11;2025-11-11 11:11:22
100;100;100;100;0;2025-11-11 11:11:11;2025-11-11 11:11:22
101;101;101;101;0;2025-11-11 11:11:11;2025-11-11 11:11:22
102;102;102;102;0;2025-11-11 11:11:11;2025-11-11 11:11:22
103;103;103;103;0;2025-11-11 11:11:11;2025-11-11 11:11:22
104;104;104;104;0;2025-11-11 11:11:11;2025-11-11 11:11:22
105;105;105;105;0;2025-11-11 11:11:11;2025-11-11 11:11:22
106;106;106;106;0;2025-11-11 11:11:11;2025-11-11 11:11:22
107;107;107;107;0;2025-11-11 11:11:11;2025-11-11 11:11:22
108;108;108;108;0;2025-11-11 11:11:11;2025-11-11 11:11:22
109;109;109;109;0;2025-11-11 11:11:11;2025-11-11 11:11:22
110;110;110;110;0;2025-11-11 11:11:11;2025-11-11 11:11:22
111;111;111;111;0;2025-11-11 11:11:11;2025-11-11 11:11:22
112;112;112;112;0;2025-11-11 11:11:11;2025-11-11 11:11:22
113;113;113;113;0;2025-11-11 11:11:11;2025-11-11 11:11:22
114;114;114;114;0;2025-11-11 11:11:11;2025-11-11 11:11:22
115;115;115;115;0;2025-11-11 11:11:11;2025-11-11 11:11:22
116;116;116;116;0;2025-11-11 11:11:11;2025-11-11 11:11:22
117;117;117;117;0;2025-11-11 11:11:11;2025-11-11 11:11:22
118;118;118;118;0;2025-11-11 11:11:11;2025-11-11 11:11:22
119;119;119;119;0;2025-11-11 11:11:11;2025-11-11 11:11:22
120;120;120;120;0;2025-11-11 11:11:11;2025-11-11 11:11:22
121;121;121;121;0;2025-11-11 11:11:11;2025-11-11 11:11:22
122;122;122;122;0;2025-11-11 11:11:11;2025-11-11 11:11:22
123;123;123;123;0;2025-11-11 11:11:11;2025-11-11 11:11:22
124;124;124;124;0;2025-11-11 11:11:11;2025-11-11 11:11:22
125;125;125;125;0;2025-11-11 11:11:11;2025-11-11 11:11:22
126;126;126;126;0;2025-11-11 11:11:11;2025-11-11 11:11:22
127;127;127;127;0;2025-11-11 11:11:11;2025-11-11 11:11:22
128;128;128;128;0;2025-11-11 11:11:11;2025-11-11 11:11:22
129;129;129;129;0;2025-11-11 11:11:11;2025-11-11 11:11:22
130;130;130;130;0;2025-11-11 11:11:11;2025-11-11 11:11:22
131;131;131;131;0;2025-11-11 11:11:11;2025-11-11 11:11:22
132;132;132;132;0;2025-11-11 11:11:11;2025-11-11 11:11:22
133;133;133;133;0;2025-11-11 11:11:11;2025-11-11 11:11:22
134;134;134;134;0;2025-11-11 11:11:11;2025-11-11 11:11:22
135;135;135;135;0;2025-11-11 11:11:11;2025-11-11 11:11:22
136;136;136;136;0;2025-11-11 11:11:11;2025-11-11 11:11:22
137;137;137;137;0;2025-11-11 11:11:11;2025-11-11 11:11:22
138;138;138;138;0;2025-11-11 11:11:11;2025-11-11 11:11:22
139;139;139;139;0;2025-11-11 11:11:11;2025-11-11 11:11:22
140;140;140;140;0;2025-11-11 11:11:11;2025-11-11 11:11:22
141;141;141;141;0;2025-11-11 11:11:11;2025-11-11 11:11:22
142;142;142;142;0;2025-11-11 11:11:11;2025-11-11 11:11:22
143;143;143;143;0;2025-11-11 11:11:11;2025-11-11 11:11:22
144;144;144;144;0;2025-11-11 11:11:11;2025-11-11 11:11:22
145;145;145;145;0;2025-11-11 11:11:11;2025-11-11 11:11:22
146;146;146;146;0;2025-11-11 11:11:11;2025-11-11 11:11:22
147;147;147;147;0;2025-11-11 11:11:11;2025-11-11 11:11:22
148;148;148;148;0;2025-11-11 11:11:11;2025-11-11 11:11:22
149;149;149;149;0;2025-11-11 11:11:11;2025-11-11 11:11:22
150;150;150;150;0;2025-11-11 11:11:11;2025-11-11 11:11:22
#employee
id;name;phone;email;address;date_of_hire
1;1;1;employee1@gmail.com;some_street1;2025-11-11 11:11:11
2;2;2;employee2@gmail.com;some_street2;2025-11-11 11:11:11
3;3;3;employee3@gmail.com;some_street3;2025-11-11 11:11:11
4;4;4;employee4@gmail.com;some_street4;2025-11-11 11:11:11
5;5;5;employee5@gmail.com;some_street5;2025-11-11 11:11:11
6;6;6;employee6@gmail.com;some_street6;2025-11-11 11:11:11
7;7;7;employee7@gmail.com;some_street7;2025-11-11 11:11:11
8;8;8;employee8@gmail.com;some_street8;2025-11-11 11:11:11
9;9;9;employee9@gmail.com;some_street9;2025-11-11 11:11:11
10;10;10;employee10@gmail.com;some_street10;2025-11-11 11:11:11
11;11;11;employee11@gmail.com;some_street11;2025-11-11 11:11:11
12;12;12;employee12@gmail.com;some_street12;2025-11-11 11:11:11
13;13;13;employee13@gmail.com;some_street13;2025-11-11 11:11:11
14;14;14;employee14@gmail.com;some_street14;2025-11-11 11:11:11
15;15;15;employee15@gmail.com;some_street15;2025-11-11 11:11:11
16;16;16;employee16@gmail.com;some_street16;2025-11-11 11:11:11
17;17;17;employee17@gmail.com;some_street17;2025-11-11 11:11:11
18;18;18;employee18@gmail.com;some_street18;2025-11-11 11:11:11
19;19;19;employee19@gmail.com;some_street19;2025-11-11 11:11:11
20;20;20;employee20@gmail.com;some_street20;2025-11-11 11:11:11
21;21;21;employee21@gmail.com;some_street21;2025-11-11 11:11:11
22;22;22;employee22@gmail.com;some_street22;2025-11-11 11:11:11
23;23;23;employee23@gmail.com;some_street23;2025-11-11 11:11:11
24;24;24;employee24@gmail.com;some_street24;2025-11-11 11:11:11
25;25;25;employee25@gmail.com;some_street25;2025-11-11 11:11:11
26;26;26;employee26@gmail.com;some_street26;2025-11-11 11:11:11
27;27;27;employee27@gmail.com;some_street27;2025-11-11 11:11:11
28;28;28;employee28@gmail.com;some_street28;2025-11-11 11:11:11
29;29;29;employee29@gmail.com;some_street29;2025-11-11 11:11:11
30;30;30;employee30@gmail.com;some_street30;2025-11-11 11:11:11
31;31;31;employee31@gmail.com;some_street31;2025-11-11 11:11:11
32;32;32;employee32@gmail.com;some_street32;2025-11-11 11:11:11
33;33;33;employee33@gmail.com;some_street33;2025-11-11 11:11:11
34;34;34;employee34@gmail.com;some_street34;2025-11-11 11:11:11
35;35;35;employee35@gmail.com;some_street35;2025-11-11 11:11:11
36;36;36;employee36@gmail.com;some_street36;2025-11-11 11:11:11
37;37;37;employee37@gmail.com;some_street37;2025-11-11 11:11:11
38;38;38;employee38@gmail.com;some_street38;2025-11-11 11:11:11
39;39;39;employee39@gmail.com;some_street39;2025-11-11 11:11:11
40;40;40;employee40@gmail.com;some_street40;2025-11-11 11:11:11
41;41;41;employee41@gmail.com;some_street41;2025-11-11 11:11:11
42;42;42;employee42@gmail.com;some_street42;2025-11-11 11:11:11
43;43;43;employee43@gmail.com;some_street43;2025-11-11 11:11:11
44;44;44;employee44@gmail.com;some_street44;2025-11-11 11:11:11
45;45;45;employee45@gmail.com;some_street45;2025-11-11 11:11:11
46;46;46;employee46@gmail.com;some_street46;2025-11-11 11:11:11
47;47;47;employee47@gmail.com;some_street47;2025-11-11 11:11:11
48;48;48;employee48@gmail.com;some_street48;2025-11-11 11:11:11
49;49;49;employee49@gmail.com;some_street49;2025-11-11 11:11:11
50;50;50;employee50@gmail.com;some_street50;2025-11-11 11:11:11
51;51;51;employee51@gmail.com;some_street51;2025-11-11 11:11:11
52;52;52;employee52@gmail.com;some_street52;2025-11-11 11:11:11
53;53;53;employee53@gmail.com;some_street53;2025-11-11 11:11:11
54;54;54;employee54@gmail.com;some_street54;2025-11-11 11:11:11
55;55;55;employee55@gmail.com;some_street55;2025-11-11 11:11:11
56;56;56;employee56@gmail.com;some_street56;2025-11-11 11:11:11
57;57;57;employee57@gmail.com;some_street57;2025-11-11 11:11:11
58;58;58;employee58@gmail.com;some_street58;2025-11-11 11:11:11
59;59;59;employee59@gmail.com;some_street59;2025-11-11 11:11:11
60;60;60;employee60@gmail.com;some_street60;2025-11-11 11:11:11
61;61;61;employee61@gmail.com;some_street61;2025-11-11 11:11:11
62;62;62;employee62@gmail.com;some_street62;2025-11-11 11:11:11
63;63;63;employee63@gmail.com;some_street63;2025-11-11 11:11:11
64;64;64;employee64@gmail.com;some_street64;2025-11-11 11:11:11
65;65;65;employee65@gmail.com;some_street65;2025-11-11 11:11:11
66;66;66;employee66@gmail.com;some_street66;2025-11-11 11:11:11
67;67;67;employee67@gmail.com;some_street67;2025-11-11 11:11:11
68;68;68;employee68@gmail.com;some_street68;2025-11-11 11:11:11
69;69;69;employee69@gmail.com;some_street69;2025-11-11 11:11:11
70;70;70;employee70@gmail.com;some_street70;2025-11-11 11:11:11
71;71;71;employee71@gmail.com;some_street71;2025-11-11 11:11:11
72;72;72;employee72@gmail.com;some_street72;2025-11-11 11:11:11
73;73;73;employee73@gmail.com;some_street73;2025-11-11 11:11:11
74;74;74;employee74@gmail.com;some_street74;2025-11-11 11:11:11
75;75;75;employee75@gmail.com;some_street75;2025-11-11 11:11:11
76;76;76;employee76@gmail.com;some_street76;2025-11-11 11:11:11
77;77;77;employee77@gmail.com;some_street77;2025-11-11 11:11:11
78;78;78;employee78@gmail.com;some_street78;2025-11-11 11:11:11
79;79;79;employee79@gmail.com;some_street79;2025-11-11 11:11:11
80;80;80;employee80@gmail.com;some_street80;2025-11-11 11:11:11
81;81;81;employee81@gmail.com;some_street81;2025-11-11 11:11:11
82;82;82;employee82@gmail.com;some_street82;2025-11-11 11:11:11
83;83;83;employee83@gmail.com;some_street83;2025-11-11 11:11:11
84;84;84;employee84@gmail.com;some_street84;2025-11-11 11:11:11
85;85;85;employee85@gmail.com;some_street85;2025-11-11 11:11:11
86;86;86;employee86@gmail.com;some_street86;2025-11-11 11:11:11
87;87;87;employee87@gmail.com;some_street87;2025-11-11 11:11:11
88;88;88;employee88@gmail.com;some_street88;2025-11-11 11:11:11
89;89;89;employee89@gmail.com;some_street89;2025-11-11 11:11:11
90;90;90;employee90@gmail.com;some_street90;2025-11-11 11:11:11
91;91;91;employee91@gmail.com;some_street91;2025-11-11 11:11:11
92;92;92;employee92@gmail.com;some_street92;2025-11-11 11:11:11
93;93;93;employee93@gmail.com;some_street93;2025-11-11 11:11:11
94;94;94;employee94@gmail.com;some_street94;2025-11-11 11:11:11
95;95;95;employee95@gmail.com;some_street95;2025-11-11 11:11:11
96;96;96;employee96@gmail.com;some_street96;2025-11-11 11:11:11
97;97;97;employee97@gmail.com;some_street97;2025-11-11 11:11:11
98;98;98;employee98@gmail.com;some_street98;2025-11-11 11:11:11
99;99;99;employee99@gmail.com;some_street99;2025-11-11 11:11:11
100;100;100;employee100@gmail.com;some_street100;2025-11-11 11:11:11
101;101;101;employee101@gmail.com;some_street101;2025-11-11 11:11:11
102;102;102;employee102@gmail.com;some_street102;2025-11-11 11:11:11
103;103;103;employee103@gmail.com;some_street103;2025-11-11 11:11:11
104;104;104;employee104@gmail.com;some_street104;2025-11-11 11:11:11
105;105;105;employee105@gmail.com;some_street105;2025-11-11 11:11:11
106;106;106;employee106@gmail.com;some_street106;2025-11-11 11:11:11
107;107;107;employee107@gmail.com;some_street107;2025-11-11 11:11:11
108;108;108;employee108@gmail.com;some_street108;2025-11-11 11:11:11
109;109;109;employee109@gmail.com;some_street109;2025-11-11 11:11:11
110;110;110;employee110@gmail.com;some_street110;2025-11-11 11:11:11
111;111;111;employee111@gmail.com;some_street111;2025-11-11 11:11:11
112;112;112;employee112@gmail.com;some_street112;2025-11-11 11:11:11
113;113;113;employee113@gmail.com;some_street113;2025-11-11 11:11:11
114;114;114;employee114@gmail.com;some_street114;2025-11-11 11:11:11
115;115;115;employee115@gmail.com;some_street115;2025-11-11 11:11:11
116;116;116;employee116@gmail.com;some_street116;2025-11-11 11:11:11
117;117;117;employee117@gmail.com;some_street117;2025-11-11 11:11:11
118;118;118;employee118@gmail.com;some_street118;2025-11-11 11:11:11
119;119;119;employee119@gmail.com;some_street119;2025-11-11 11:11:11
120;120;120;employee120@gmail.com;some_street120;2025-11-11 11:11:11
121;121;121;employee121@gmail.com;some_street121;2025-11-11 11:11:11
122;122;122;employee122@gmail.com;some_street122;2025-11-11 11:11:11
123;123;123;employee123@gmail.com;some_street123;2025-11-11 11:11:11
124;124;124;employee124@gmail.com;some_street124;2025-11-11 11:11:11
125;125;125;employee125@gmail.com;some_street125;2025-11-11 11:11:11
126;126;126;employee126@gmail.com;some_street126;2025-11-11 11:11:11
127;127;127;employee127@gmail.com;some_street127;2025-11-11 11:11:11
128;128;128;employee128@gmail.com;some_street128;2025-11-11 11:11:11
129;129;129;employee129@gmail.com;some_street129;2025-11-11 11:11:11
130;130;130;employee130@gmail.com;some_street130;2025-11-11 11:11:11
131;131;131;employee131@gmail.com;some_street131;2025-11-11 11:11:11
132;132;132;employee132@gmail.com;some_street132;2025-11-11 11:11:11
133;133;133;employee133@gmail.com;some_street133;2025-11-11 11:11:11
134;134;134;employee134@gmail.com;some_street134;2025-11-11 11:11:11
135;135;135;employee135@gmail.com;some_street135;2025-11-11 11:11:11
136;136;136;employee136@gmail.com;some_street136;2025-11-11 11:11:11
137;137;137;employee137@gmail.com;some_street137;2025-11-11 11:11:11
138;138;138;employee138@gmail.com;some_street138;2025-11-11 11:11:11
139;139;139;employee139@gmail.com;some_street139;2025-11-11 11:11:11
140;140;140;employee140@gmail.com;some_street140;2025-11-11 11:11:11
141;141;141;employee141@gmail.com;some_street141;2025-11-11 11:11:11
142;142;142;employee142@gmail.com;some_street142;2025-11-11 11:11:11
143;143;143;employee143@gmail.com;some_street143;2025-11-11 11:11:11
144;144;144;employee144@gmail.com;some_street144;2025-11-11 11:11:11
145;145;145;employee145@gmail.com;some_street145;2025-11-11 11:11:11
146;146;146;employee146@gmail.com;some_street146;2025-11-11 11:11:11
147;147;147;employee147@gmail.com;some_street147;2025-11-11 11:11:11
148;148;148;employee148@gmail.com;some_street148;2025-11-11 11:11:11
149;149;149;employee149@gmail.com;some_street149;2025-11-11 11:11:11
150;150;150;employee150@gmail.com;some_street150;2025-11-11 11:11:11
#manager
id;employee_id;manager_key
1;1;key_1
2;2;key_2
3;3;key_3
4;4;key_4
5;5;key_5
6;6;key_6
7;7;key_7
8;8;key_8
9;9;key_9
10;10;key_10
11;11;key_11
12;12;key_12
13;13;key_13
14;14;key_14
15;15;key_15
16;16;key_16
17;17;key_17
18;18;key_18
19;19;key_19
20;20;key_20
21;21;key_21
22;22;key_22
23;23;key_23
24;24;key_24
25;25;key_25
26;26;key_26
27;27;key_27
28;28;key_28
29;29;key_29
30;30;key_30
31;31;key_31
32;32;key_32
33;33;key_33
34;34;key_34
35;35;key_35
36;36;key_36
37;37;key_37
38;38;key_38
39;39;key_39
40;40;key_40
41;41;key_41
42;42;key_42
43;43;key_43
44;44;key_44
45;45;key_45
46;46;key_46
47;47;key_47
48;48;key_48
49;49;key_49
50;50;key_50
51;51;key_51
52;52;key_52
53;53;key_53
54;54;key_54
55;55;key_55
56;56;key_56
57;57;key_57
58;58;key_58
59;59;key_59
60;60;key_60
61;61;key_61
62;62;key_62
63;63;key_63
64;64;key_64
65;65;key_65
66;66;key_66
67;67;key_67
68;68;key_68
69;69;key_69
70;70;key_70
71;71;key_71
72;72;key_72
73;73;key_73
74;74;key_74
75;75;key_75
76;76;key_76
77;77;key_77
78;78;key_78
79;79;key_79
80;80;key_80
81;81;key_81
82;82;key_82
83;83;key_83
84;84;key_84
85;85;key_85
86;86;key_86
87;87;key_87
88;88;key_88
89;89;key_89
90;90;key_90
91;91;key_91
92;92;key_92
93;93;key_93
94;94;key_94
95;95;key_95
96;96;key_96
97;97;key_97
98;98;key_98
99;99;key_99
100;100;key_100
101;101;key_101
102;102;key_102
103;103;key_103
104;104;key_104
105;105;key_105
106;106;key_106
107;107;key_107
108;108;key_108
109;109;key_109
110;110;key_110
111;111;key_111
112;112;key_112
113;113;key_113
114;114;key_114
115;115;key_115
116;116;key_116
117;117;key_117
118;118;key_118
119;119;key_119
120;120;key_120
121;121;key_121
122;122;key_122
123;123;key_123
124;124;key_124
125;125;key_125
126;126;key_126
127;127;key_127
128;128;key_128
129;129;key_129
130;130;key_130
131;131;key_131
132;132;key_132
133;133;key_133
134;134;key_134
135;135;key_135
136;136;key_136
137;137;key_137
138;138;key_138
139;139;key_139
140;140;key_140
141;141;key_141
142;142;key_142
143;143;key_143
144;144;key_144
145;145;key_145
146;146;key_146
147;147;key_147
148;148;key_148
149;149;key_149
150;150;key_150
#_user
id;name;phone;email;password;address
1;user1;1;user1@gmail.com;password1;some_street1
2;user2;2;user2@gmail.com;password2;some_street2
3;user3;3;user3@gmail.com;password3;some_street3
4;user4;4;user4@gmail.com;password4;some_street4
5;user5;5;user5@gmail.com;password5;some_street5
6;user6;6;user6@gmail.com;password6;some_street6
7;user7;7;user7@gmail.com;password7;some_street7
8;user8;8;user8@gmail.com;password8;some_street8
9;user9;9;user9@gmail.com;password9;some_street9
10;user10;10;user10@gmail.com;password10;some_street10
11;user11;11;user11@gmail.com;password11;some_street11
12;user12;12;user12@gmail.com;password12;some_street12
13;user13;13;user13@gmail.com;password13;some_street13
14;user14;14;user14@gmail.com;password14;some_street14
15;user15;15;user15@gmail.com;password15;some_street15
16;user16;16;user16@gmail.com;password16;some_street16
17;user17;17;user17@gmail.com;password17;some_street17
18;user18;18;user18@gmail.com;password18;some_street18
19;user19;19;user19@gmail.com;password19;some_street19
20;user20;20;user20@gmail.com;password20;some_street20
21;user21;21;user21@gmail.com;password21;some_street21
22;user22;22;user22@gmail.com;password22;some_street22
23;user23;23;user23@gmail.com;password23;some_street23
24;user24;24;user24@gmail.com;password24;some_street24
25;user25;25;user25@gmail.com;password25;some_street25
26;user26;26;user26@gmail.com;password26;some_street26
27;user27;27;user27@gmail.com;password27;some_street27
28;user28;28;user28@gmail.com;password28;some_street28
29;user29;29;user29@gmail.com;password29;some_street29
30;user30;30;user30@gmail.com;password30;some_street30
31;user31;31;user31@gmail.com;password31;some_street31
32;user32;32;user32@gmail.com;password32;some_street32
33;user33;33;user33@gmail.com;password33;some_street33
34;user34;34;user34@gmail.com;password34;some_street34
35;user35;35;user35@gmail.com;password35;some_street35
36;user36;36;user36@gmail.com;password36;some_street36
37;user37;37;user37@gmail.com;password37;some_street37
38;user38;38;user38@gmail.com;password38;some_street38
39;user39;39;user39@gmail.com;password39;some_street39
40;user40;40;user40@gmail.com;password40;some_street40
41;user41;41;user41@gmail.com;password41;some_street41
42;user42;42;user42@gmail.com;password42;some_street42
43;user43;43;user43@gmail.com;password43;some_street43
44;user44;44;user44@gmail.com;password44;some_street44
45;user45;45;user45@gmail.com;password45;some_street45
46;user46;46;user46@gmail.com;password46;some_street46
47;user47;47;user47@gmail.com;password47;some_street47
48;user48;48;user48@gmail.com;password48;some_street48
49;user49;49;user49@gmail.com;password49;some_street49
50;user50;50;user50@gmail.com;password50;some_street50
51;user51;51;user51@gmail.com;password51;some_street51
52;user52;52;user52@gmail.com;password52;some_street52
53;user53;53;user53@gmail.com;password53;some_street53
54;user54;54;user54@gmail.com;password54;some_street54
55;user55;55;user55@gmail.com;password55;some_street55
56;user56;56;user56@gmail.com;password56;some_street56
57;user57;57;user57@gmail.com;password57;some_street57
58;user58;58;user58@gmail.com;password58;some_street58
59;user59;59;user59@gmail.com;password59;some_street59
60;user60;60;user60@gmail.com;password60;some_street60
61;user61;61;user61@gmail.com;password61;some_street61
62;user62;62;user62@gmail.com;password62;some_street62
63;user63;63;user63@gmail.com;password63;some_street63
64;user64;64;user64@gmail.com;password64;some_street64
65;user65;65;user65@gmail.com;password65;some_street65
66;user66;66;user66@gmail.com;password66;some_street66
67;user67;67;user67@gmail.com;password67;some_street67
68;user68;68;user68@gmail.com;password68;some_street68
69;user69;69;user69@gmail.com;password69;some_street69
70;user70;70;user70@gmail.com;password70;some_street70
71;user71;71;user71@gmail.com;password71;some_street71
72;user72;72;user72@gmail.com;password72;some_street72
73;user73;73;user73@gmail.com;password73;some_street73
74;user74;74;user74@gmail.com;password74;some_street74
75;user75;75;user75@gmail.com;password75;some_street75
76;user76;76;user76@gmail.com;password76;some_street76
77;user77;77;user77@gmail.com;password77;some_street77
78;user78;78;user78@gmail.com;password78;some_street78
79;user79;79;user79@gmail.com;password79;some_street79
80;user80;80;user80@gmail.com;password80;some_street80
81;user81;81;user81@gmail.com;password81;some_street81
82;user82;82;user82@gmail.com;password82;some_street82
83;user83;83;user83@gmail.com;password83;some_street83
84;user84;84;user84@gmail.com;password84;some_street84
85;user85;85;user85@gmail.com;password85;some_street85
86;user86;86;user86@gmail.com;password86;some_street86
87;user87;87;user87@gmail.com;password87;some_street87
88;user88;88;user88@gmail.com;password88;some_street88
